date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:14	84751/84751	---M--	200	added ('OK')	image/jpeg	etag:%2266d58c36-14b0f%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/falcon-mode-default.jpg	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/falcon-mode-default.jpg	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:15	494/494	---M--	200	added ('OK')	image/png	etag:%2266d58c35-1ee%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/default.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/default.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:15	238954/238954	---M--	200	added ('OK')	image/jpeg	etag:%2266d58c35-3a56a%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/falcon-mode-auto.jpg	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/falcon-mode-auto.jpg	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:15	387/387	---M--	200	added ('OK')	image/png	etag:%2266d58c35-183%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/inverted.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/inverted.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:16	923/923	---M--	200	added ('OK')	image/png	etag:%2266d58c35-39b%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/card.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/card.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:16	1818/1818	---M--	200	added ('OK')	image/png	etag:%2266d58c35-71a%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/vibrant.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/vibrant.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:16	28719/28719	---M--	200	added ('OK')	image/png	etag:%2266d58c36-702f%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/spot-illustrations/47.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/spot-illustrations/47.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:17	20122/20122	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-4e9a%22	https://prium.github.io/falcon/v3.21.0/vendors/popper/popper.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/popper/popper.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:17	60635/60635	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-ecdb%22	https://prium.github.io/falcon/v3.21.0/vendors/bootstrap/bootstrap.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/bootstrap/bootstrap.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:17	5888/5888	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c36-1700%22	https://prium.github.io/falcon/v3.21.0/vendors/anchorjs/anchor.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/anchorjs/anchor.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:18	13181/13181	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c36-337d%22	https://prium.github.io/falcon/v3.21.0/vendors/is/is.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/is/is.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:18	205214/205214	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c36-3219e%22	https://prium.github.io/falcon/v3.21.0/vendors/chart/chart.umd.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/chart/chart.umd.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:19	5979/5979	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-175b%22	https://prium.github.io/falcon/v3.21.0/vendors/countup/countUp.umd.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/countup/countUp.umd.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:21	215707/215707	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c36-34a9b%22	https://prium.github.io/falcon/v3.21.0/assets/data/world.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/data/world.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:21	1029203/1029203	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c36-fb453%22	https://prium.github.io/falcon/v3.21.0/vendors/echarts/echarts.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/echarts/echarts.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:22	279633/279633	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-44451%22	https://prium.github.io/falcon/v3.21.0/vendors/d3/d3.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/d3/d3.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:22	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-11d37%22	https://prium.github.io/falcon/v3.21.0/vendors/lodash/lodash.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/lodash/lodash.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:22	19487/19487	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-4c1f%22	https://prium.github.io/falcon/v3.21.0/vendors/list.js/list.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/list.js/list.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:22	1196706/1196706	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-1242a2%22	https://prium.github.io/falcon/v3.21.0/vendors/fontawesome/all.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/fontawesome/all.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:23	440236/440236	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-6b7ac%22	https://prium.github.io/falcon/v3.21.0/assets/js/theme.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/js/theme.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/lms.html)
17:25:24	219404/219404	---M--	200	added ('OK')	image/png	etag:%2266d58c36-3590c%22	https://prium.github.io/falcon/v3.21.0/assets/img/generic/bg-navbar.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/generic/bg-navbar.png	(from https://prium.github.io/falcon/v3.21.0/assets/css/theme-rtl.min.css)
17:25:24	14145/14145	---M-Z	200	added ('OK')	text/css	etag:W/%2266d58c35-3741%22	https://prium.github.io/falcon/v3.21.0/vendors/leaflet/leaflet.css	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/leaflet/leaflet.css	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:25	872/872	---M-Z	200	added ('OK')	text/css	etag:W/%2266d58c35-368%22	https://prium.github.io/falcon/v3.21.0/vendors/leaflet.markercluster/MarkerCluster.css	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/leaflet.markercluster/MarkerCluster.css	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:25	1287/1287	---M-Z	200	added ('OK')	text/css	etag:W/%2266d58c35-507%22	https://prium.github.io/falcon/v3.21.0/vendors/leaflet.markercluster/MarkerCluster.Default.css	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/leaflet.markercluster/MarkerCluster.Default.css	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:26	11295/11295	---M--	200	added ('OK')	image/png	etag:%2266d58c35-2c1f%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/spot-illustrations/corner-5.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/spot-illustrations/corner-5.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:26	4117/4117	---M--	200	added ('OK')	image/png	etag:%2266d58c36-1015%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/connect-circle.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/connect-circle.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:27	3590/3590	---M--	200	added ('OK')	image/png	etag:%2266d58c35-e06%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/chrome-logo.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/chrome-logo.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:27	8235/8235	---M--	200	added ('OK')	image/png	etag:%2266d58c35-202b%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/safari-logo.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/safari-logo.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:28	6327/6327	---M--	200	added ('OK')	image/png	etag:%2266d58c36-18b7%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/firefox-logo.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/firefox-logo.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:28	3115/3115	---M--	200	added ('OK')	image/png	etag:%2266d58c35-c2b%22	https://prium.github.io/falcon/v3.21.0/assets/img/icons/signal.png	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/assets/img/icons/signal.png	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:29	7160/7160	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266d58c35-1bf8%22	https://prium.github.io/falcon/v3.21.0/vendors/dayjs/dayjs.min.js	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/dayjs/dayjs.min.js	(from https://prium.github.io/falcon/v3.21.0/dashboard/analytics.html)
17:25:29	16166/16166	---M-Z	200	added ('OK')	text/css	etag:W/%2266d58c35-3f26%22	https://prium.github.io/falcon/v3.21.0/vendors/flatpickr/flatpickr.min.css	C:/My%20Web%20Sites/falcon/prium.github.io/falcon/v3.21.0/vendors/flatpickr/flatpickr.min.css	(from https://prium.github.io/falcon/v3.21.0/dashboard/crm.html)
